campaign_id,product_type,campaign_type,location,audience_size,budget,ad_text,hashtags,image_brightness,image_colorfulness,cta_strength,expected_engagement_rate,actual_leads,currency
FAS01169,Fashion,Brand Awareness,Coimbatore,1402732,62,Discover amazing fashion deals! Learn More now!,#BrandDeal #BestChoice #Viral #Trending,0.6671099019700188,0.548899333080049,0.4245845211551494,1.0,44,INR
FAS01267,Fashion,Leads,Kanniyakumari,192863,1314,Discover amazing fashion deals! Try Free now!,#Marketing #Ad #InstaAd,0.8102143503399112,0.4716656356521218,0.6058248925241085,1.0,987,INR
TEC01888,Technology,Engagement,Erode,202396,1787,Discover amazing technology deals! Sign Up now!,#Viral #BrandDeal #LimitedOffer #Sale,0.7153210394202233,0.8372305007268457,0.4988735752178904,1.0,1181,INR
FIN01827,Finance,Engagement,Chennai,9132658,240,Discover amazing finance deals! Learn More now!,#Discount #LimitedOffer,0.5248726240690116,0.6320632647582773,0.6368671233877092,1.0,318,INR
FIT01855,Fitness,Brand Awareness,Tirupur,350201,907,Discover amazing fitness deals! Try Free now!,#Viral #BrandDeal #Ad,0.6910467468966349,0.6035668908514404,0.6137409531563557,1.0,466,INR
EDU01779,Education,Conversions,Kanniyakumari,81591,536,Discover amazing education deals! Join Today now!,#BrandDeal #BestChoice,0.7043277812241378,0.3863184630158414,0.7651018339537307,1.0,667,INR
FAS01315,Fashion,Brand Awareness,Kanniyakumari,91303,650,Discover amazing fashion deals! Get Offer now!,#Sale #Marketing #Viral,0.7181852102591488,0.414967360787547,0.6765799845154088,1.0,390,INR
FIN01478,Finance,Conversions,Chennai,9210209,1373,Discover amazing finance deals! Try Free now!,#BrandDeal #InstaAd #Trending,0.4312957895938704,0.7072923874638294,0.4654291417091102,1.0,1531,INR
AUT01745,Automobile,Brand Awareness,Salem,633863,738,Discover amazing automobile deals! Try Free now!,#Sale #LimitedOffer #BrandDeal,0.5963037190178568,0.5547647867879983,0.7353853224274363,1.0,836,INR
TEC01317,Technology,Engagement,Tirunelveli,449690,1860,Discover amazing technology deals! Learn More now!,#Viral #BrandDeal,0.5931179360634377,0.8275128140838534,0.6171035147962018,1.0,1645,INR
FAS01245,Fashion,Conversions,Tirunelveli,459820,805,Discover amazing fashion deals! Sign Up now!,#BrandDeal #BestChoice,0.6758106410146496,0.739169049402137,0.8737551737720558,1.0,542,INR
FAS01252,Fashion,Conversions,Madurai,599616,113,Discover amazing fashion deals! Shop Now now!,#LimitedOffer #Ad,0.5138179535799181,0.6160273077827361,0.3237810017927183,1.0,73,INR
FAS02111,Fashion,Traffic,Thoothukudi,286231,1510,Discover amazing fashion deals! Learn More now!,#BestChoice #Ad,0.7463198265064794,0.8383869918037716,1.0,1.0,1206,INR
TEC02051,Technology,Engagement,Erode,469458,337,Discover amazing technology deals! Download App now!,#LimitedOffer #BrandDeal #Discount #Promo,0.7023062274069949,0.549649379174381,0.8244357842502457,1.0,477,INR
BEA01463,Beauty,Conversions,Thanjavur,398143,1368,Discover amazing beauty deals! Get Offer now!,#NewProduct #BestChoice #Promo #Discount,0.4692211169477889,0.8081736890423831,0.0589432692087938,1.0,458,INR
FAS01050,Fashion,Traffic,Nagercoil,119623,1096,Discover amazing fashion deals! Learn More now!,#LimitedOffer #InstaAd,0.8078854981936648,0.9017205899697672,0.2919454801428702,1.0,618,INR
BEA01585,Beauty,Conversions,Dindigul,348747,738,Discover amazing beauty deals! Get Offer now!,#NewProduct #Viral #BrandDeal #LimitedOffer,0.7382536947214154,0.6557734416767157,0.85197008327994,1.0,396,INR
EDU01396,Education,Conversions,Vellore,405228,194,Discover amazing education deals! Try Free now!,#Trending #Ad #InstaAd #Viral,0.5052550549882937,0.7721952608012707,0.5595200839081012,1.0,155,INR
FIT01883,Fitness,Brand Awareness,Tirunelveli,382828,578,Discover amazing fitness deals! Learn More now!,#Trending #NewProduct #Launch #BestChoice,0.8288762041231158,0.6200084790977571,0.703520646174102,1.0,615,INR
FIN01160,Finance,Leads,Nagercoil,197624,883,Discover amazing finance deals! Sign Up now!,#LimitedOffer #Sale #Marketing,0.7635954735749806,0.6418682170739325,1.0,1.0,1038,INR
TEC01563,Technology,Brand Awareness,Vellore,457364,133,Discover amazing technology deals! Learn More now!,#BrandDeal #Viral,0.516883153755006,0.7078495612908141,1.0,1.0,180,INR
FAS01872,Fashion,Conversions,Nagercoil,211785,755,Discover amazing fashion deals! Get Offer now!,#Launch #LimitedOffer #BrandDeal #Trending,0.7379686986075008,0.4808416201866179,0.5114901882643087,1.0,279,INR
BEA01004,Beauty,Engagement,Salem,648350,809,Discover amazing beauty deals! Get Offer now!,#LimitedOffer #Sale,0.470282454198187,0.5108021107387514,0.5780128377009377,1.0,378,INR
AUT01131,Automobile,Traffic,Vellore,369274,1189,Discover amazing automobile deals! Sign Up now!,#Discount #LimitedOffer #NewProduct,0.5274579442869365,0.4444184562374001,0.4740461095010984,1.0,1517,INR
FOO01851,Food,Conversions,Dindigul,283541,214,Discover amazing food deals! Download App now!,#LimitedOffer #Promo #InstaAd,0.7385901636424197,0.4506320370160079,0.6571906630832246,1.0,219,INR
FOO01702,Food,Leads,Nagercoil,153947,682,Discover amazing food deals! Learn More now!,#LimitedOffer #Launch,0.4693670395814989,0.6755344559240373,0.3626522813631252,1.0,410,INR
EDU01603,Education,Leads,Tiruchirappalli,553606,1938,Discover amazing education deals! Download App now!,#BrandDeal #InstaAd,0.4547891484210388,1.0,0.624580781537687,1.0,1844,INR
BEA01848,Beauty,Brand Awareness,Dindigul,344692,377,Discover amazing beauty deals! Shop Now now!,#Sale #Discount #Launch,0.7965568272397656,0.917816325472068,0.6721850913911898,1.0,261,INR
FOO01128,Food,Engagement,Vellore,348874,1403,Discover amazing food deals! Try Free now!,#Sale #LimitedOffer,0.6112194209675866,0.6562274464197072,0.4886879814464555,1.0,1055,INR
FAS01248,Fashion,Traffic,Dindigul,199708,1831,Discover amazing fashion deals! Get Offer now!,#Launch #InstaAd #Ad,0.4576625218762744,1.0,0.933047891065096,1.0,1705,INR
FIN01311,Finance,Conversions,Nagercoil,174553,1717,Discover amazing finance deals! Join Today now!,#InstaAd #Sale,0.4599400190064708,0.7632819077292331,0.7555867557906739,1.0,1956,INR
BEA01089,Beauty,Leads,Coimbatore,1592632,626,Discover amazing beauty deals! Shop Now now!,#BrandDeal #Marketing,0.3566960432568698,0.7090431434195018,0.3348393250805453,1.0,263,INR
FIN01767,Finance,Brand Awareness,Nagercoil,149138,219,Discover amazing finance deals! Try Free now!,#BestChoice #Sale #Discount #Promo,0.7152148191254828,0.8088074570517612,0.6539177950001649,1.0,309,INR
BEA01860,Beauty,Conversions,Nagercoil,285374,1434,Discover amazing beauty deals! Get Offer now!,#BrandDeal #Ad,0.3406536599692818,0.4402370283471083,0.4047835150497973,1.0,643,INR
BEA01319,Beauty,Leads,Salem,347638,1486,Discover amazing beauty deals! Download App now!,#BestChoice #LimitedOffer,0.5852332028734877,0.9686016167472262,0.918528520454465,1.0,989,INR
BEA01476,Beauty,Brand Awareness,Erode,278249,321,Discover amazing beauty deals! Try Free now!,#Trending #Ad #NewProduct #Marketing,0.3626875444589992,0.597264675130114,1.0,1.0,203,INR
EDU01884,Education,Traffic,Tiruchirappalli,768009,371,Discover amazing education deals! Get Offer now!,#BrandDeal #Marketing,0.7281806278408612,0.9680645814120004,0.7598948506925721,1.0,329,INR
FIN01690,Finance,Leads,Thanjavur,152719,704,Discover amazing finance deals! Try Free now!,#Viral #Ad,0.6321562080014612,0.9415529005487564,0.620896753118297,1.0,583,INR
TEC01645,Technology,Leads,Tirunelveli,353962,1397,Discover amazing technology deals! Download App now!,#Discount #LimitedOffer #NewProduct #Viral,0.6645757627100898,0.8643793154622581,1.0,1.0,1581,INR
BEA02170,Beauty,Leads,Kanniyakumari,157236,1398,Discover amazing beauty deals! Learn More now!,#InstaAd #BestChoice #Launch,0.6484305027079852,0.472319696259745,0.5284954685304092,1.0,822,INR
FIT01545,Fitness,Engagement,Chennai,9478301,912,Discover amazing fitness deals! Shop Now now!,#Launch #BrandDeal,0.488074959598419,0.5784443737352322,1.0,1.0,1118,INR
FOO01503,Food,Engagement,Erode,242534,1537,Discover amazing food deals! Shop Now now!,#Ad #Viral,0.4893604049421465,1.0,1.0,1.0,1825,INR
FIT02203,Fitness,Leads,Chennai,10592670,548,Discover amazing fitness deals! Join Today now!,#BestChoice #Trending #BrandDeal,0.4127895191827585,0.6308607573100802,0.8533123288112646,1.0,439,INR
EDU01691,Education,Engagement,Salem,392241,620,Discover amazing education deals! Try Free now!,#NewProduct #Discount #BestChoice,0.5186030319762448,0.5921450356998731,0.5825331086267715,1.0,723,INR
FOO01331,Food,Engagement,Tiruchirappalli,812003,691,Discover amazing food deals! Download App now!,#Sale #BestChoice,0.4632165447387087,0.8188709188577832,0.884448437499013,1.0,736,INR
AUT02058,Automobile,Traffic,Kanchipuram,326209,1529,Discover amazing automobile deals! Learn More now!,#BestChoice #NewProduct #Discount,0.6919984695076373,0.452068183115763,0.1677499111200293,1.0,1381,INR
FAS01447,Fashion,Brand Awareness,Nagercoil,279917,1379,Discover amazing fashion deals! Try Free now!,#BrandDeal #Launch,0.5277808835200967,0.4193426806693775,0.7923241191074999,1.0,751,INR
EDU01394,Education,Conversions,Kanchipuram,389004,526,Discover amazing education deals! Learn More now!,#Marketing #Launch,0.3907037072370746,0.4166472518032532,0.9369910389786216,1.0,380,INR
EDU02228,Education,Leads,Kanchipuram,292124,758,Discover amazing education deals! Learn More now!,#Launch #Sale #BrandDeal,0.4882065738692018,0.7807929616911735,0.7969061411727515,1.0,827,INR
EDU01328,Education,Conversions,Tirupur,291659,1806,Discover amazing education deals! Shop Now now!,#NewProduct #Launch #LimitedOffer #Promo,0.612553225940661,0.9181847433697916,0.6681381492074221,1.0,2493,INR
BEA01518,Beauty,Brand Awareness,Madurai,664134,1084,Discover amazing beauty deals! Shop Now now!,#Marketing #Ad,0.4398552441323087,0.906700396120406,0.3415762193523467,1.0,682,INR
FIN01558,Finance,Brand Awareness,Kanchipuram,275713,1034,Discover amazing finance deals! Sign Up now!,#LimitedOffer #Sale,0.2271519321648104,0.708644344900194,0.6865295510679997,1.0,1062,INR
TEC01954,Technology,Brand Awareness,Tirunelveli,418335,802,Discover amazing technology deals! Learn More now!,#BrandDeal #BestChoice #NewProduct #InstaAd,0.7150275187223156,0.8320884916913556,0.5625695679072564,1.0,735,INR
TEC01119,Technology,Conversions,Coimbatore,1488972,1585,Discover amazing technology deals! Get Offer now!,#NewProduct #Promo,0.34757405930287,1.0,1.0,1.0,1319,INR
BEA01405,Beauty,Brand Awareness,Madurai,575418,393,Discover amazing beauty deals! Get Offer now!,#Discount #Promo,0.779249743385626,0.7939099104855595,0.9206782652902096,1.0,327,INR
FIT01687,Fitness,Engagement,Salem,759888,1750,Discover amazing fitness deals! Download App now!,#Marketing #Launch,0.3682274873319766,0.6797039057563826,0.3305388671390259,1.0,1021,INR
FAS01683,Fashion,Leads,Kanniyakumari,114832,1050,Discover amazing fashion deals! Sign Up now!,#BrandDeal #InstaAd,0.5206625431343017,0.8555192123584544,0.3353104018673266,1.0,594,INR
TEC01420,Technology,Traffic,Erode,363038,1521,Discover amazing technology deals! Learn More now!,#Launch #Discount #NewProduct,0.471208560349502,0.5125061409598468,0.7384498813021177,1.0,1286,INR
TEC01727,Technology,Traffic,Coimbatore,1990049,1575,Discover amazing technology deals! Try Free now!,#NewProduct #Discount,0.4715426007043269,0.894356133395327,0.9683588639901156,1.0,2395,INR
FAS01461,Fashion,Engagement,Dindigul,294059,584,Discover amazing fashion deals! Shop Now now!,#Ad #Promo #InstaAd,0.3975340395928153,1.0,0.7799912977862907,1.0,375,INR
FOO01764,Food,Engagement,Vellore,468383,1666,Discover amazing food deals! Download App now!,#Marketing #LimitedOffer #BrandDeal #BestChoice,0.7257067883252677,0.8247844147442989,0.5031436315967319,1.0,1163,INR
EDU01022,Education,Brand Awareness,Tirupur,231575,1334,Discover amazing education deals! Shop Now now!,#Launch #Marketing #Ad #Trending,0.7079867070983709,0.7067864658631432,0.7904780224491985,1.0,1644,INR
TEC01752,Technology,Leads,Coimbatore,1258722,854,Discover amazing technology deals! Sign Up now!,#Trending #Marketing #Launch,0.5610977174010223,0.7142659837350863,0.5748927177605574,1.0,993,INR
AUT01959,Automobile,Leads,Thanjavur,282079,751,Discover amazing automobile deals! Get Offer now!,#Discount #LimitedOffer #Viral #Trending,0.3635063380577567,0.5359769692884798,0.74041289278866,1.0,871,INR
FAS01318,Fashion,Engagement,Kanchipuram,402053,487,Discover amazing fashion deals! Get Offer now!,#Viral #Sale #Launch,0.7688539224025374,0.4601725531303459,0.4540515205772945,1.0,269,INR
FAS02145,Fashion,Brand Awareness,Salem,376242,1628,Discover amazing fashion deals! Download App now!,#Viral #Ad #Sale,0.4977972590347185,0.5681880618970918,0.8498946569534382,1.0,859,INR
FOO01094,Food,Leads,Thoothukudi,378589,1809,Discover amazing food deals! Sign Up now!,#Sale #Discount #LimitedOffer,0.7982363307215518,0.6331966718175054,0.5684924974464014,1.0,1120,INR
BEA01143,Beauty,Brand Awareness,Vellore,329257,188,Discover amazing beauty deals! Learn More now!,#LimitedOffer #BrandDeal,0.6187549307444242,0.89722174141625,0.5975483613495193,1.0,150,INR
FIN01373,Finance,Traffic,Chennai,10577640,863,Discover amazing finance deals! Download App now!,#NewProduct #LimitedOffer #Viral,0.8280160770517295,0.6716280205518713,1.0,1.0,1653,INR
BEA01251,Beauty,Engagement,Tirunelveli,344353,1441,Discover amazing beauty deals! Download App now!,#NewProduct #Ad #Discount #Promo,0.7059424714715622,0.7808799041856326,0.4995802408330539,1.0,592,INR
FIN01158,Finance,Traffic,Chennai,8323390,1721,Discover amazing finance deals! Shop Now now!,#Discount #LimitedOffer,0.713182483270716,0.7781980345767379,0.8071951241329962,1.0,2129,INR
FAS01376,Fashion,Conversions,Coimbatore,1263579,1685,Discover amazing fashion deals! Get Offer now!,#Marketing #Discount,0.727511899862633,0.78353615044788,0.7268610935852231,1.0,994,INR
FAS01410,Fashion,Conversions,Kanniyakumari,178875,837,Discover amazing fashion deals! Shop Now now!,#Promo #NewProduct #Ad #BestChoice,0.5876030297960039,1.0,0.8372429792653667,1.0,486,INR
BEA01410,Beauty,Leads,Chennai,9664221,1109,Discover amazing beauty deals! Learn More now!,#Sale #BestChoice,0.4088922557566993,0.4457497861460422,0.8764027132679194,1.0,491,INR
FIT01651,Fitness,Conversions,Thanjavur,307732,714,Discover amazing fitness deals! Shop Now now!,#Ad #Discount #NewProduct #BrandDeal,0.4197167850724224,0.5905344974085989,0.919379536994661,1.0,865,INR
BEA01373,Beauty,Engagement,Salem,698300,1235,Discover amazing beauty deals! Learn More now!,#Marketing #Trending #BestChoice #Launch,0.6575842049766611,0.4822024776255612,0.2150285052985098,1.0,717,INR
FOO01609,Food,Leads,Dindigul,363269,231,Discover amazing food deals! Get Offer now!,#Promo #Marketing #Trending,0.4632129505792046,1.0,0.456442512535092,1.0,137,INR
EDU02032,Education,Traffic,Kanniyakumari,93507,1882,Discover amazing education deals! Try Free now!,#Promo #Discount #Launch,0.6303456039782869,0.672782552488774,1.0,1.0,2528,INR
FOO01802,Food,Traffic,Erode,403667,642,Discover amazing food deals! Join Today now!,#NewProduct #InstaAd,0.6738443273765027,0.3163441029320699,0.9427303989361862,1.0,530,INR
FOO01306,Food,Traffic,Tirunelveli,283807,1041,Discover amazing food deals! Join Today now!,#BestChoice #Viral,0.6628820089359566,0.462738973057606,0.8474028727164716,1.0,1069,INR
FIN01836,Finance,Brand Awareness,Thanjavur,326611,897,Discover amazing finance deals! Get Offer now!,#Discount #Viral #LimitedOffer #Launch,0.6554938106528105,0.668384971009302,0.9677329654238196,1.0,944,INR
AUT01147,Automobile,Conversions,Thanjavur,265953,1098,Discover amazing automobile deals! Try Free now!,#BestChoice #BrandDeal,0.7446790327960349,0.6735953223151866,0.6430045531088013,1.0,1730,INR
FIN02238,Finance,Conversions,Chennai,8138563,1298,Discover amazing finance deals! Sign Up now!,#Launch #Viral #Trending,0.7526850400575792,0.2346510735929343,0.7310230008799055,1.0,1897,INR
AUT01865,Automobile,Traffic,Kanchipuram,458778,1269,Discover amazing automobile deals! Get Offer now!,#InstaAd #LimitedOffer,0.6614916222406041,0.7507505237234146,0.7839598596644461,1.0,1736,INR
AUT01467,Automobile,Leads,Chennai,9554623,1991,Discover amazing automobile deals! Join Today now!,#Launch #Promo #NewProduct,0.7559775660912025,0.987200605824778,0.661017812860013,1.0,2380,INR
BEA01422,Beauty,Engagement,Coimbatore,1705552,722,Discover amazing beauty deals! Download App now!,#Trending #Sale,0.5150469727952569,0.9423801547710547,0.807342595969488,1.0,609,INR
BEA02108,Beauty,Conversions,Erode,273609,1503,Discover amazing beauty deals! Shop Now now!,#Launch #Marketing #LimitedOffer #Trending,0.7061649684932925,0.9659463580998744,0.851830609219116,1.0,1202,INR
EDU01967,Education,Conversions,Madurai,753973,1900,Discover amazing education deals! Shop Now now!,#Promo #BestChoice,0.5646943770008662,1.0,1.0,1.0,2840,INR
FAS01274,Fashion,Conversions,Kanniyakumari,100953,545,Discover amazing fashion deals! Get Offer now!,#Promo #InstaAd #Ad #NewProduct,0.6303433584579433,0.6517594500399708,0.6815385182088627,1.0,380,INR
BEA02223,Beauty,Conversions,Chennai,10042999,1465,Discover amazing beauty deals! Get Offer now!,#Discount #Promo #BrandDeal,0.4813759949745204,0.7340116285141193,1.0,1.0,967,INR
FOO01489,Food,Traffic,Salem,676826,1612,Discover amazing food deals! Try Free now!,#Sale #Viral,0.6386857194025117,0.7129525317049296,0.0406604902503616,1.0,1420,INR
TEC02021,Technology,Conversions,Thoothukudi,354893,1136,Discover amazing technology deals! Sign Up now!,#Ad #Promo #BestChoice #LimitedOffer,0.5520409508603176,1.0,0.8442982432880777,1.0,1365,INR
BEA01857,Beauty,Leads,Tirunelveli,315374,1436,Discover amazing beauty deals! Sign Up now!,#NewProduct #InstaAd #Sale #Promo,0.6089368684995249,0.7674298769015533,0.8473869657455396,1.0,772,INR
EDU01000,Education,Conversions,Nagercoil,124860,568,Discover amazing education deals! Shop Now now!,#Sale #Launch #BrandDeal #InstaAd,0.5601033266530809,0.7296234462118343,0.8260779810035672,1.0,608,INR
TEC01664,Technology,Engagement,Chennai,10773707,62,Discover amazing technology deals! Learn More now!,#Viral #Trending,0.6739526876479915,0.8191604241965994,0.7025472127440033,1.0,59,INR
